Date,Price,Open,High,Low,Vol.,Change %
2017-11-09,1492.95,1556.01,1556.01,1392.22,21.44K,-5.54%
2017-11-08,1580.58,1596.96,1596.96,1580.58,53.70K,-1.08%
2017-11-07,1597.78,1596.14,1637.91,1596.14,27.74K,3.56%
2017-11-03,1542.91,1556.01,1596.13,1474.13,74.74K,-2.08%
2017-11-02,1575.67,1515.07,1596.14,1515.07,65.21K,1.05%
2017-11-01,1559.29,1587.95,1587.95,1515.07,34.41K,-1.50%
2017-10-31,1583.04,1588.77,1588.77,1572.39,71.82K,-0.67%
2017-10-30,1593.69,1588.77,1596.96,1556.01,17.97K,-0.20%
2017-10-27,1596.96,1596.96,1596.96,1596.96,103.60K,0.00%
2017-10-26,1596.96,1596.96,1629.72,1596.96,10.26K,0.83%
2017-10-25,1583.86,1588.76,1596.96,1580.58,619.18K,0.31%
2017-10-24,1578.94,1580.58,1580.58,1572.39,56.00K,-0.31%
2017-10-23,1583.86,1575.67,1588.77,1575.67,88.22K,1.31%
2017-10-20,1563.38,1572.39,1572.39,1556.01,68.92K,-0.57%
2017-10-19,1572.39,1572.39,1575.67,1568.30,17.47K,0.21%
2017-10-18,1569.12,1556.01,1580.58,1556.01,23.91K,4.76%
2017-10-17,1497.87,1474.12,1556.01,1474.12,83.28K,4.45%
2017-10-16,1433.99,1433.17,1461.83,1432.35,80.88K,1.21%
2017-10-13,1416.79,1392.22,1457.74,1392.22,45.11K,2.00%
2017-10-11,1388.95,1392.22,1392.22,1322.62,34.21K,1.31%
2017-10-10,1370.93,1228.43,1392.22,1228.43,116.58K,13.57%
2017-10-09,1207.14,1310.33,1456.92,1064.64,51.01K,-17.88%
2017-10-06,1470.02,1310.34,1506.88,1310.34,52.66K,-5.92%
2017-10-05,1562.57,1588.77,1588.77,1400.41,62.84K,-1.14%
2017-10-04,1580.58,1556.01,1588.77,1515.07,40.20K,19.23%
2017-10-03,1325.68,1269.38,1325.68,1269.38,137.81K,20.00%
2017-10-02,1104.77,974.56,1104.77,970.46,41.11K,19.91%
2017-09-29,921.32,818.95,982.73,818.95,52.13K,12.50%
2017-09-28,818.95,761.63,818.95,761.63,52.08K,14.94%
2017-09-27,712.49,700.21,712.49,679.73,25.85K,4.57%
2017-09-26,681.37,683.83,684.65,679.73,22.34K,0.24%
2017-09-25,679.73,671.54,680.55,671.54,30.47K,0.36%
2017-09-22,677.28,703.47,703.47,671.54,203.90K,-1.78%
2017-09-21,689.56,681.37,703.48,655.16,128.60K,1.44%
2017-09-20,679.77,704.30,704.30,679.77,8.56K,-0.11%
2017-09-19,680.55,704.30,704.30,680.55,52.40K,0.12%
2017-09-18,679.73,679.73,679.81,671.54,128.51K,9.21%
2017-09-15,622.41,587.19,622.41,587.19,92.45K,5.85%
2017-09-14,588.01,581.46,589.65,581.46,107.75K,11.32%
2017-09-13,528.23,528.23,556.89,524.13,160.48K,7.50%
2017-09-12,491.37,442.24,491.37,442.24,95.49K,12.15%
2017-09-08,438.14,432.00,441.42,432.00,27.72K,2.88%
2017-09-07,425.86,409.48,432.41,409.48,33.89K,9.48%
2017-09-06,389.00,389.00,393.10,389.00,52.46K,1.06%
2017-09-05,384.91,389.00,389.00,379.18,124.79K,1.08%
2017-09-04,380.81,364.43,380.81,364.43,99.55K,4.49%
2017-09-01,364.43,364.43,364.43,360.34,136.94K,1.14%
2017-08-31,360.34,360.33,360.34,343.96,88.23K,0.00%
2017-08-30,360.34,360.33,360.34,359.52,200.18K,0.00%
2017-08-29,360.33,360.34,360.34,359.93,26.23K,0.00%
2017-08-28,360.34,360.34,360.34,359.52,28.16K,0.00%
2017-08-25,360.34,360.34,364.43,360.34,82.05K,2.33%
2017-08-24,352.15,352.15,368.53,352.15,91.40K,3.61%
2017-08-23,339.87,360.34,360.34,339.87,18.31K,-1.19%
2017-08-22,343.95,343.96,343.96,339.87,34.56K,2.44%
2017-08-21,335.77,343.96,360.33,335.77,157.34K,0.00%
2017-08-18,335.77,327.58,335.77,327.58,209.25K,2.50%
2017-08-17,327.58,319.39,327.58,313.66,124.25K,2.56%
2017-08-16,319.39,319.39,319.39,319.39,57.91K,0.00%
2017-08-15,319.39,319.39,327.58,319.39,78.00K,0.00%
2017-08-11,319.39,319.39,319.39,319.39,4.64M,0.00%
2017-08-10,319.39,343.96,343.96,311.20,87.89K,1.56%
2017-08-09,314.48,352.15,352.15,314.48,16.40K,-14.67%
2017-08-08,368.53,393.10,393.10,368.53,23.15K,-5.26%
2017-08-07,389.00,335.77,393.10,335.77,134.10K,18.75%
2017-08-04,327.58,270.25,327.58,270.25,52.08K,25.00%
2017-08-03,262.07,225.21,262.07,225.21,62.96K,18.52%
2017-08-02,221.12,221.12,229.30,219.48,27.97K,0.75%
2017-08-01,219.48,219.48,219.48,219.48,730.21K,0.38%
2017-07-31,218.66,218.66,219.48,218.25,12.45K,-0.37%
2017-07-28,219.47,219.47,219.47,219.47,49.27K,0.00%
2017-07-25,219.48,219.48,219.48,219.48,418.98K,0.00%
2017-07-21,219.48,217.84,221.12,217.84,56.72K,0.00%
2017-07-19,219.48,219.48,219.48,219.48,4.37K,0.00%
2017-07-18,219.48,221.12,221.12,219.48,16.67M,-0.74%
2017-07-17,221.12,221.12,221.12,221.12,271.96K,0.00%
2017-07-14,221.12,223.57,223.57,221.12,14.23K,-1.10%
2017-07-13,223.57,222.76,223.57,221.12,41.30K,1.10%
2017-07-12,221.13,224.39,224.39,221.12,155.32K,0.00%
2017-07-11,221.12,225.20,225.20,221.12,40.96M,-1.82%
2017-07-10,225.21,225.20,225.21,225.20,90.85K,0.00%
2017-07-07,225.20,225.21,225.21,225.17,68.48K,0.00%
2017-07-06,225.21,225.21,225.21,225.21,30.68K,0.00%
2017-07-04,225.21,225.22,225.22,224.39,12.21K,-0.01%
2017-06-30,225.23,223.57,225.23,223.57,7.91K,0.74%
2017-06-29,223.57,223.98,223.98,223.57,92.43K,-0.18%
2017-06-28,223.98,223.98,223.98,223.57,14.13K,1.29%
2017-06-27,221.12,220.91,224.39,221.12,203.94K,0.00%
2017-06-26,221.12,221.12,221.12,220.30,108.50K,0.00%
2017-06-23,221.12,221.12,221.12,219.89,55.78K,0.37%
2017-06-22,220.30,221.12,221.12,220.30,16.00K,1.51%
2017-06-21,217.02,217.02,221.12,217.02,1.03M,0.00%
2017-06-20,217.02,212.93,217.02,212.93,124.51K,1.92%
2017-06-16,212.93,212.93,212.93,208.83,266.07K,0.78%
2017-06-15,211.29,208.83,212.11,208.83,503.71K,-0.77%
2017-06-14,212.93,212.93,212.93,212.93,66.19K,0.00%
2017-06-13,212.93,201.46,212.93,201.46,142.97K,4.00%
2017-06-12,204.74,204.74,204.74,201.46,64.90K,4.17%
