Date,Price,Open,High,Low,Vol.,Change %
2020-08-21,180421,180421,180421,180421,0.00K,1.74%
2020-08-20,177333,177333,177333,177333,0.01K,17.89%
2020-08-19,150417,150417,150417,150417,3.03K,-0.61%
2020-08-18,151345,150417,158333,150417,0.04K,0.35%
2020-08-17,150810,158333,158333,150417,0.35K,5.51%
2020-08-14,142930,142500,150417,142500,0.12K,-2.21%
2020-08-13,146157,151999,157937,142500,0.18K,-3.84%
2020-08-12,151999,151999,151999,151999,0.00K,20.00%
2020-08-11,126667,126667,126667,126667,0.01K,-17.95%
2020-08-10,154375,154375,154375,154375,0.02K,2.90%
2020-08-07,150021,150021,150021,150021,0.01K,5.28%
2020-08-06,142500,142500,142500,142500,0.02K,-0.66%
2020-08-05,143446,143446,143446,143446,0.00K,20.00%
2020-08-04,119542,119542,119542,119542,0.09K,-5.63%
2020-08-03,126667,126667,126667,126667,0.77K,1.91%
2020-07-31,124291,125874,125874,122708,0.00K,1.12%
2020-07-30,122915,124292,124292,122708,0.03K,2.35%
2020-07-29,120090,118750,120333,118750,0.08K,1.05%
2020-07-27,118837,121125,121125,118750,0.31K,-1.24%
2020-07-23,120333,120333,120333,120333,0.01K,16.92%
2020-07-21,102917,102917,102917,102917,0.05K,9.90%
2020-07-20,93646,91042,98958,91042,0.38K,2.86%
2020-07-17,91042,91042,91042,91042,0.06K,0.00%
2020-07-16,91042,91042,91042,91042,0.00K,0.00%
2020-07-14,91042,91042,91042,91042,0.05K,-4.17%
2020-07-10,95000,95000,95000,95000,0.06K,4.35%
2020-07-09,91042,91042,91042,91042,0.01K,0.00%
2020-07-08,91042,91042,91042,91042,0.01K,-0.55%
2020-07-07,91548,94920,94920,91042,0.06K,23.42%
2020-07-06,74173,79167,87083,72833,0.13K,-6.31%
2020-07-03,79167,79167,79168,79167,0.37K,-16.67%
2020-07-02,95000,95000,95000,95000,0.00K,0.00%
2020-07-01,95000,95000,95000,95000,0.02K,0.00%
2020-06-30,95000,95000,95000,95000,0.02K,-3.57%
2020-06-25,98520,114000,114000,95000,0.22K,-13.58%
